query_id,rank,document_id,score
10845,7,227648,0.6491148
10845,8,344753,0.64906365
10845,9,136805,0.6486511
10845,10,46511,0.64845955
8116,1,251604,0.83185035
8116,2,327560,0.793445
8116,3,433032,0.790064
8116,4,236482,0.7812314
8116,5,64237,0.7728488
8116,6,138575,0.76944673
8116,7,147002,0.76053065
8116,8,433197,0.7585447
8116,9,414505,0.7458681
8116,10,404224,0.7391237
9633,1,353048,0.775415
9633,2,406378,0.77069485
9633,3,534418,0.766601
9633,4,536345,0.76176757
9633,5,573760,0.7581548
9633,6,501189,0.7578999
9633,7,311568,0.7524788
9633,8,512895,0.75174665
9633,9,162884,0.74961877
9633,10,259081,0.74786216
5710,1,227364,0.7204584
5710,2,278638,0.7195169
5710,3,473581,0.7187987
5710,4,534323,0.71826243
5710,5,106665,0.71753263
5710,6,289,0.71744543
5710,7,30774,0.7168411
5710,8,399738,0.7149633
5710,9,112342,0.7147904
5710,10,470687,0.7099159
9824,1,574777,0.75612724
9824,2,89591,0.75184184
9824,3,491973,0.7338428
9824,4,350680,0.72769827
9824,5,466255,0.7223537
9824,6,359442,0.7118522
9824,7,369551,0.7070924
9824,8,38906,0.70636934
9824,9,253135,0.7038791
9824,10,334383,0.702093
7529,1,89297,0.77198577
7529,2,514529,0.76648957
7529,3,464337,0.75603366
7529,4,451855,0.7549417
7529,5,102904,0.75404114
7529,6,65587,0.7474258
7529,7,293626,0.74560285
7529,8,464668,0.7452981
7529,9,211810,0.74297744
7529,10,134011,0.74260795
475,1,366761,0.84772015
475,2,431685,0.8227145
475,3,504317,0.8183167
475,4,58611,0.797669
475,5,131483,0.7912078
475,6,8415,0.7758618
475,7,494880,0.7736547
475,8,453961,0.7678077
475,9,502283,0.7657651
475,10,121393,0.76411927
5021,1,583941,0.7644168
5021,2,165973,0.7386315
5021,3,105717,0.73362094
5021,4,49893,0.72747105
5021,5,210470,0.7199007
5021,6,517935,0.7183078
5021,7,584801,0.71664226
5021,8,189341,0.7141745
5021,9,420991,0.7137903
5021,10,528576,0.71319145
9548,1,371922,0.7658664
9548,2,367014,0.7655003
9548,3,523810,0.7648463
9548,4,423658,0.7613244
9548,5,278346,0.7599274
9548,6,404800,0.75885594
9548,7,45174,0.75833315
9548,8,88311,0.75599456
9548,9,553031,0.7546254
9548,10,178438,0.75447154
7592,1,26357,0.77969855
7592,2,195526,0.76410985
7592,3,102002,0.7588279
7592,4,480155,0.7547387
7592,5,217629,0.7529086
7592,6,321196,0.7520461
7592,7,530446,0.74532115
7592,8,264565,0.74468136
7592,9,383863,0.7427319
7592,10,119075,0.74075246
2968,1,388646,0.7974392
2968,2,242124,0.79111147
2968,3,241819,0.7857566
2968,4,71360,0.7817473
2968,5,565429,0.773499
2968,6,11998,0.7724484
2968,7,202140,0.7708024
2968,8,122061,0.76352906
2968,9,352794,0.75905263
2968,10,402523,0.7556587
7758,1,574327,0.83968455
7758,2,43432,0.8157997
7758,3,159822,0.79347193
7758,4,122323,0.79002863
7758,5,217002,0.78912675
7758,6,412223,0.78896326
7758,7,79766,0.7880825
7758,8,480315,0.78614444
7758,9,351518,0.7851696
7758,10,558566,0.782228
3612,1,89484,0.7844678
3612,2,456436,0.7822333
3612,3,37152,0.7747104
3612,4,181158,0.7538674
3612,5,198229,0.75160706
3612,6,567383,0.750793
3612,7,420551,0.7491189
3612,8,378821,0.74868304
3612,9,429418,0.7470182
3612,10,153185,0.74681765
10596,1,208070,0.8948996
10596,2,316838,0.84605783
10596,3,394244,0.8435689
10596,4,164008,0.8423145
10596,5,127452,0.8292612
10596,6,565568,0.8256997
10596,7,413041,0.8252263
10596,8,87065,0.8132597
10596,9,503075,0.8082848
10596,10,183419,0.80578935
4153,1,154229,0.8098088
4153,2,197241,0.7990452
4153,3,17823,0.7757641
4153,4,273861,0.7744101
4153,5,529638,0.76847625
4153,6,392137,0.7665765
4153,7,216391,0.7649034
4153,8,160170,0.7608838
4153,9,89351,0.7559688
4153,10,530938,0.7533729
4409,1,102088,0.79555184
4409,2,102326,0.78436255
4409,3,243732,0.7829244
4409,4,360682,0.7680985
4409,5,223841,0.76083106
4409,6,244278,0.75944257
4409,7,268078,0.7591347
4409,8,337286,0.75485665
4409,9,426676,0.7546141
4409,10,237197,0.74843526
5369,1,574065,0.7651829
5369,2,409927,0.76320076
5369,3,51873,0.75240874
5369,4,373497,0.749311
5369,5,540959,0.74833083
5369,6,253563,0.74674654
5369,7,119075,0.74371016
5369,8,577542,0.74336183
5369,9,278071,0.7430934
5369,10,190553,0.74266076
2070,1,550303,0.7566863
2070,2,590209,0.7401384
2070,3,587737,0.7392963
2070,4,578357,0.733592
2070,5,597571,0.7330791
2070,6,469515,0.73080164
2070,7,249839,0.7288195
2070,8,390343,0.72104394
2070,9,484313,0.7182627
2070,10,261389,0.7178408
5505,1,100387,0.81424093
5505,2,495344,0.8110304
5505,3,220206,0.7628639
5505,4,575421,0.7579404
5505,5,21846,0.7528676
5505,6,141738,0.7524487
5505,7,27106,0.75183904
5505,8,410226,0.7504655
5505,9,484596,0.75009143
5505,10,391251,0.7494004
6611,1,198764,0.8142886
6611,2,293679,0.7989987
6611,3,57070,0.7946411
6611,4,331492,0.7806247
6611,5,268731,0.7677299
6611,6,549364,0.7663863
6611,7,236006,0.7662676
6611,8,542795,0.755546
6611,9,271949,0.75388783
6611,10,200912,0.75338066
11039,1,91183,0.80210966
11039,2,508534,0.79450065
11039,3,519750,0.78588873
11039,4,5203,0.7839691
11039,5,281049,0.7782176
11039,6,534837,0.77594125
11039,7,353625,0.77486265
11039,8,105557,0.7730411
11039,9,79363,0.7704341
11039,10,130691,0.76271474
5460,1,522341,0.8302231
5460,2,572272,0.81818265
5460,3,31189,0.81239843
5460,4,589582,0.80993056
5460,5,427206,0.80750763
5460,6,160193,0.8069991
5460,7,353911,0.80521685
5460,8,599499,0.8043721
5460,9,197796,0.80269164
5460,10,680,0.79960275
7925,1,44461,0.82222855
7925,2,292338,0.80867326
7925,3,345368,0.8086682
7925,4,568200,0.8031361
7925,5,118633,0.8014879
7925,6,102237,0.79769593
7925,7,89460,0.79698694
7925,8,221869,0.79372656
7925,9,49794,0.7906784
7925,10,226496,0.78988206
4286,1,70460,0.851326
4286,2,10531,0.77569056
4286,3,221479,0.77101886
4286,4,229239,0.77020055
4286,5,327060,0.7579216
4286,6,83572,0.75494367
4286,7,578677,0.75312954
4286,8,51848,0.75164616
4286,9,394373,0.75042
4286,10,211622,0.74778485
3789,1,459724,0.7879431
3789,2,274573,0.78654534
3789,3,465950,0.76065767
3789,4,129862,0.75393033
3789,5,223841,0.74439895
3789,6,434257,0.7388605
3789,7,492856,0.7380302
3789,8,522619,0.73418456
3789,9,569917,0.732999
3789,10,510805,0.73117566
5228,1,214934,0.80208457
5228,2,32455,0.7976618
5228,3,117661,0.79444075
5228,4,259476,0.7908652
5228,5,553328,0.77524287
5228,6,299101,0.77518916
5228,7,512621,0.7706664
5228,8,553205,0.7688285
5228,9,344335,0.76759905
5228,10,454951,0.7670943
2685,1,382005,0.73281646
2685,2,349319,0.7096094
2685,3,543275,0.6996714
2685,4,269380,0.68872297
2685,5,549359,0.6855109
2685,6,556711,0.67446303
2685,7,585543,0.67384505
2685,8,472629,0.67023516
2685,9,303639,0.66981864
2685,10,382629,0.66963
8702,1,135363,0.8324919
8702,2,194605,0.81993014
8702,3,36453,0.80909336
8702,4,157759,0.8048379
8702,5,420722,0.79346764
8702,6,529958,0.78967583
8702,7,6771,0.77266896
8702,8,271109,0.7683957
8702,9,558542,0.76060367
8702,10,382381,0.7593808
1877,1,178697,0.8690555
1877,2,195637,0.8168397
1877,3,590310,0.8071317
1877,4,181652,0.8030468
1877,5,367556,0.792738
1877,6,507476,0.7886833
1877,7,280021,0.7872735
1877,8,396968,0.78631794
1877,9,104934,0.77883923
1877,10,336917,0.7688126
10645,1,319182,0.8251661
10645,2,269169,0.8134806
10645,3,148632,0.8089457
10645,4,569849,0.8063509
10645,5,22221,0.80517507
10645,6,516607,0.8050665
10645,7,36284,0.8013801
10645,8,117696,0.797167
10645,9,562305,0.7965455
10645,10,340131,0.7896821
1090,1,446454,0.8196819
1090,2,281329,0.79394484
1090,3,573928,0.7891735
1090,4,220025,0.7858926
1090,5,349611,0.78157794
1090,6,16051,0.78140897
1090,7,548718,0.7796931
1090,8,88889,0.7764635
1090,9,35593,0.76962155
1090,10,550642,0.76806545
7080,1,596518,0.84061205
7080,2,161155,0.8113421
7080,3,330848,0.7921357
7080,4,536610,0.7895077
7080,5,416789,0.7866938
7080,6,436530,0.78661853
7080,7,438419,0.78654134
7080,8,155616,0.78538483
7080,9,571124,0.7819899
7080,10,132966,0.7815152
6122,1,496166,0.7786522
6122,2,403515,0.7253214
6122,3,558251,0.71349365
6122,4,118246,0.7114171
6122,5,92504,0.7060509
6122,6,131041,0.7029577
6122,7,461042,0.69882166
6122,8,53840,0.6964602
6122,9,182039,0.695374
6122,10,531934,0.6893389
3682,1,75686,0.7962225
3682,2,434788,0.7759577
3682,3,35500,0.7733848
3682,4,247313,0.7677007
3682,5,564611,0.76095223
3682,6,336018,0.75534725
3682,7,188531,0.75501186
3682,8,255978,0.75324243
3682,9,107045,0.7521038
3682,10,537418,0.75015825
4514,1,426270,0.83627474
4514,2,240894,0.8179308
4514,3,408336,0.8163942
4514,4,479398,0.81484646
4514,5,471825,0.8007816
4514,6,156211,0.7831738
4514,7,180404,0.76252735
4514,8,528833,0.7623277
4514,9,532381,0.7591584
4514,10,99089,0.7591192
8507,1,568200,0.8441244
8507,2,236415,0.8331951
8507,3,144349,0.83194053
8507,4,26292,0.831187
8507,5,310683,0.8310051
8507,6,27015,0.82644594
8507,7,41852,0.8245456
8507,8,88813,0.82381153
8507,9,99132,0.8229112
8507,10,220608,0.82194054
6221,1,352363,0.81704736
6221,2,208842,0.813514
6221,3,274108,0.8108381
6221,4,110081,0.786227
6221,5,69150,0.7837037
6221,6,115756,0.77472323
6221,7,399259,0.769454
6221,8,380486,0.7636073
6221,9,564408,0.7629672
6221,10,37070,0.76250505
1819,1,176017,0.78733826
1819,2,93972,0.76966983
1819,3,250285,0.7659364
1819,4,303685,0.76232994
1819,5,547773,0.762154
1819,6,56129,0.75311875
1819,7,499028,0.74752396
1819,8,207992,0.74736977
1819,9,220691,0.7453995
1819,10,88973,0.7439323
6468,1,548970,0.81016433
6468,2,450910,0.78140235
6468,3,148141,0.7616837
6468,4,24856,0.75942993
6468,5,136520,0.7589834
6468,6,72789,0.7584087
6468,7,103528,0.7576918
6468,8,414448,0.756529
6468,9,170147,0.75637305
6468,10,171709,0.7546388
3008,1,231688,0.806965
3008,2,285694,0.7913196
3008,3,597265,0.78537005
3008,4,303154,0.7779498
3008,5,44105,0.77464426
3008,6,102266,0.7713784
3008,7,32749,0.7633582
3008,8,407401,0.76142335
3008,9,28230,0.7602439
3008,10,47441,0.75991416
9925,1,374309,0.8362347
9925,2,303489,0.80993205
9925,3,280111,0.8078693
9925,4,541219,0.8018567
9925,5,144521,0.7948866
9925,6,20675,0.7918771
9925,7,291220,0.7880224
9925,8,135128,0.78248835
9925,9,341293,0.7592742
9925,10,332009,0.7507789
4007,1,556220,0.79425216
4007,2,260385,0.76021326
4007,3,515233,0.7497593
4007,4,388704,0.74293023
4007,5,249322,0.72958827
4007,6,370542,0.7239835
4007,7,315552,0.72332305
4007,8,352838,0.72186685
4007,9,147358,0.71763045
4007,10,521489,0.7164174
6644,1,39783,0.78207594
6644,2,475527,0.768802
6644,3,355870,0.7507141
6644,4,446807,0.750245
6644,5,110198,0.7491933
6644,6,429172,0.74813986
6644,7,218761,0.74676824
6644,8,187497,0.745926
6644,9,346035,0.7417423
6644,10,271596,0.7412251
6420,1,127452,0.8599301
6420,2,394244,0.7790547
6420,3,565568,0.7775018
6420,4,208070,0.76580846
6420,5,43432,0.7546495
6420,6,294522,0.7542888
6420,7,87065,0.74271035
6420,8,184051,0.74244833
6420,9,503075,0.7421614
6420,10,412223,0.74159473
6713,1,147853,0.8660971
6713,2,692,0.7296967
6713,3,113632,0.7293297
6713,4,473523,0.72603005
6713,5,106735,0.70656127
6713,6,148204,0.6990872
6713,7,192120,0.694531
6713,8,15330,0.6897025
6713,9,15319,0.67981285
6713,10,214358,0.67886585
4844,1,275257,0.8451785
4844,2,301062,0.79280436
4844,3,563092,0.7900677
4844,4,64130,0.76782644
4844,5,152265,0.7671469
4844,6,416513,0.7494062
4844,7,156477,0.7492299
4844,8,367137,0.74724114
4844,9,453480,0.74341214
4844,10,395111,0.7414459
7463,1,107350,0.80071324
7463,2,206544,0.7877457
7463,3,255946,0.78411305
7463,4,88190,0.781895
7463,5,364099,0.7813004
7463,6,51715,0.7805445
7463,7,243397,0.7797651
7463,8,403314,0.77871686
7463,9,51640,0.7775089
7463,10,317399,0.77606237
6479,1,404339,0.83467895
6479,2,272008,0.8063794
6479,3,130188,0.7822901
6479,4,288977,0.7796416
6479,5,287322,0.77816445
6479,6,58026,0.7703626
6479,7,31703,0.7697
6479,8,294718,0.7657225
6479,9,87535,0.7653338
6479,10,486058,0.7651695
10267,1,178693,0.8110187
10267,2,569632,0.751899
10267,3,252894,0.7474698
10267,4,457108,0.7181634
10267,5,87520,0.71792245
10267,6,453941,0.7149552
10267,7,11791,0.70837957
10267,8,540553,0.7080531
10267,9,465332,0.70600444
10267,10,154829,0.70517975
7622,1,353911,0.8165971
7622,2,507544,0.8052535
7622,3,427206,0.804667
7622,4,529312,0.8014113
7622,5,249971,0.8006702
7622,6,262772,0.79690945
7622,7,94373,0.7968188
7622,8,81206,0.7964454
7622,9,271525,0.7943505
7622,10,160193,0.7900742
10979,1,362762,0.8018933
10979,2,503505,0.77515316
10979,3,121158,0.7645678
10979,4,261331,0.7637621
10979,5,357324,0.7627155
10979,6,45065,0.7612449
10979,7,376136,0.75948507
10979,8,206683,0.74907196
10979,9,214552,0.7467221
10979,10,298833,0.74639535
2498,1,125111,0.7489929
2498,2,203820,0.7420417
2498,3,260795,0.7407697
2498,4,490386,0.73873645
2498,5,390368,0.7354678
2498,6,147358,0.7345277
2498,7,227757,0.7295996
2498,8,167494,0.72904617
2498,9,344340,0.72786266
2498,10,352136,0.727639
2010,1,233877,0.8318066
2010,2,571006,0.79123735
2010,3,189120,0.7886975
2010,4,174034,0.7880932
2010,5,517410,0.7692204
2010,6,439460,0.76182735
2010,7,413681,0.76160055
2010,8,158968,0.75773644
2010,9,44256,0.73735034
2010,10,416378,0.73669237
3767,1,90632,0.7677774
3767,2,538217,0.74746096
3767,3,551747,0.7468743
3767,4,102651,0.7434682
3767,5,158285,0.74323606
3767,6,125204,0.74304485
3767,7,368679,0.7281321
3767,8,366055,0.7224874
3767,9,508211,0.7198201
3767,10,7766,0.71879506
7145,1,454596,0.80763996
7145,2,81458,0.80212784
7145,3,549364,0.78877974
7145,4,379311,0.7834605
7145,5,205280,0.78078985
7145,6,41625,0.7784457
7145,7,93882,0.77721614
7145,8,367960,0.77296233
7145,9,311192,0.77288437
7145,10,17923,0.7708796
6554,1,583203,0.76869214
6554,2,349536,0.7469508
6554,3,162916,0.7378359
6554,4,315345,0.73420477
6554,5,532211,0.73330975
6554,6,264237,0.7320815
6554,7,472159,0.73002255
6554,8,88575,0.72983205
6554,9,52226,0.72830814
6554,10,245867,0.7278143
9556,1,37040,0.77583635
9556,2,121158,0.76971835
9556,3,104789,0.7604958
9556,4,163905,0.75379276
9556,5,218670,0.75275457
9556,6,182930,0.74703985
9556,7,209209,0.7467894
9556,8,394886,0.74660385
9556,9,434596,0.7444842
9556,10,533408,0.7433785
2445,1,431685,0.8896835
2445,2,502283,0.7611728
2445,3,34087,0.76000994
2445,4,331248,0.75287354
2445,5,72321,0.7478144
2445,6,556021,0.74531054
2445,7,57406,0.7421808
2445,8,411063,0.73644567
2445,9,388713,0.7355136
2445,10,352838,0.7335682
6410,1,356819,0.780071
6410,2,58690,0.76426035
6410,3,147282,0.76068103
6410,4,39436,0.75575376
6410,5,119819,0.7467912
6410,6,560538,0.7464348
6410,7,348542,0.7417548
6410,8,357127,0.7374805
6410,9,200360,0.737183
6410,10,395842,0.73640656
5155,1,358469,0.7589772
5155,2,509077,0.75021124
5155,3,60508,0.74452966
5155,4,493580,0.7436275
5155,5,358090,0.7435137
5155,6,382452,0.7424343
5155,7,301604,0.7393411
5155,8,83572,0.7393227
5155,9,174625,0.73884195
5155,10,201856,0.73874366
5030,1,173986,0.71350324
5030,2,75486,0.6997097
5030,3,371759,0.6971801
5030,4,546379,0.6967992
5030,5,225774,0.69573516
5030,6,181855,0.6925168
5030,7,441163,0.6918879
5030,8,295344,0.6918067
5030,9,13511,0.69010085
5030,10,370569,0.6868
6252,1,443413,0.8051599
6252,2,168101,0.7886449
6252,3,502333,0.7810159
6252,4,47565,0.77567834
6252,5,453847,0.77452946
6252,6,107350,0.772692
6252,7,458235,0.77249646
6252,8,288504,0.7715046
6252,9,441353,0.7671976
6252,10,413108,0.76520514
885,1,516678,0.7880802
885,2,99449,0.76767063
885,3,296165,0.7525009
885,4,44685,0.7513038
885,5,301792,0.75130093
885,6,442966,0.74760234
885,7,89888,0.74675274
885,8,304009,0.7457478
885,9,252534,0.7450663
885,10,588719,0.73466444
7377,1,69771,0.77185845
7377,2,563056,0.7551066
7377,3,491843,0.7547553
7377,4,447354,0.74185574
7377,5,236036,0.74098927
7377,6,20504,0.74063665
7377,7,435065,0.7398309
7377,8,29502,0.7384135
7377,9,351025,0.7377853
7377,10,423229,0.73692673
4031,1,302951,0.76559496
4031,2,488638,0.76474
4031,3,166531,0.75541997
4031,4,191368,0.75414276
4031,5,65180,0.75209004
4031,6,393249,0.750624
4031,7,120852,0.7499303
4031,8,123971,0.74858636
4031,9,210149,0.7485514
4031,10,202355,0.74669206
766,1,427110,0.7629795
766,2,299591,0.7549941
766,3,190873,0.74558514
766,4,212827,0.7417699
766,5,554171,0.73856527
766,6,333583,0.7367084
766,7,254684,0.7346637
766,8,2996,0.73409146
766,9,391644,0.73306537
766,10,104955,0.73104817
8779,1,436897,0.7884271
8779,2,460905,0.78737336
8779,3,420511,0.7851832
8779,4,258440,0.77711797
8779,5,539112,0.768792
8779,6,98018,0.76774216
8779,7,12614,0.73587495
8779,8,462956,0.72919106
8779,9,257674,0.7290765
8779,10,301194,0.72867244
2183,1,24344,0.77021194
2183,2,498146,0.75868547
2183,3,132678,0.7493151
2183,4,487067,0.7387792
2183,5,550924,0.7356442
2183,6,18749,0.7298763
2183,7,363831,0.7269547
2183,8,550303,0.72373617
2183,9,24994,0.7192115
2183,10,30090,0.71752566
6219,1,48946,0.7787065
6219,2,103987,0.74198794
6219,3,401264,0.7246695
6219,4,146924,0.7238769
6219,5,67641,0.7183554
6219,6,387141,0.71463454
6219,7,217242,0.70089984
6219,8,155964,0.6986352
6219,9,9243,0.69710994
6219,10,146218,0.6969187
6849,1,89192,0.8071631
6849,2,49983,0.7826803
6849,3,370754,0.75512934
6849,4,214522,0.74958026
6849,5,264850,0.7495266
6849,6,599651,0.7474512
6849,7,144005,0.74305487
6849,8,479461,0.7402754
6849,9,440123,0.7387361
6849,10,313421,0.7373909
8079,1,95278,0.7278383
8079,2,57138,0.7225896
8079,3,108040,0.7159187
8079,4,515788,0.7042674
8079,5,330856,0.6951208
8079,6,594478,0.6947471
8079,7,386309,0.69401705
8079,8,11184,0.69181657
8079,9,115207,0.6907947
8079,10,389077,0.6893218
5086,1,96606,0.8933272
5086,2,272798,0.8320416
5086,3,310743,0.8239416
5086,4,531408,0.78704387
5086,5,17954,0.78237695
5086,6,71082,0.7784817
5086,7,435170,0.7754148
5086,8,370673,0.77370393
5086,9,343674,0.7697434
5086,10,184339,0.76548034
8202,1,457689,0.6817983
8202,2,122542,0.6716778
8202,3,121745,0.66232866
8202,4,430974,0.6605586
8202,5,295857,0.6588979
8202,6,71553,0.65812373
8202,7,14484,0.6563804
8202,8,18335,0.6556555
8202,9,274905,0.6533756
8202,10,9286,0.65262747
7345,1,276381,0.73683006
7345,2,9274,0.73620045
7345,3,460331,0.71701497
7345,4,508821,0.7166417
7345,5,108,0.70616245
7345,6,391515,0.69691324
7345,7,459459,0.696774
7345,8,289073,0.696176
7345,9,90447,0.6899239
7345,10,527080,0.6898284
2648,1,307120,0.83077204
2648,2,84896,0.79364437
2648,3,94332,0.79157966
2648,4,272987,0.76365656
2648,5,585593,0.7477481
2648,6,277178,0.7412023
2648,7,481896,0.73860383
2648,8,123628,0.73593986
2648,9,412078,0.73528755
2648,10,377019,0.73290706
7441,1,198592,0.8358488
7441,2,258077,0.8340723
7441,3,117576,0.82157004
7441,4,161895,0.8194128
7441,5,80024,0.8152555
7441,6,247313,0.8069591
7441,7,513620,0.8055632
7441,8,304085,0.80230284
7441,9,388065,0.8012886
7441,10,186631,0.7989679
776,1,124027,0.8671184
776,2,434972,0.7985567
776,3,434869,0.7911804
776,4,467044,0.78764594
776,5,81343,0.77680385
776,6,184243,0.77666676
776,7,374266,0.7736066
776,8,133102,0.7691865
776,9,10440,0.7658138
776,10,552303,0.76378894
5125,1,336017,0.661792
5125,2,553333,0.65576345
5125,3,501979,0.651199
5125,4,133536,0.64232516
5125,5,559612,0.6357912
5125,6,367829,0.6356065
5125,7,546313,0.635048
5125,8,27938,0.6339434
5125,9,482373,0.63295
5125,10,162298,0.63259155
89,1,400230,0.8108232
89,2,309023,0.80144054
89,3,308938,0.794344
89,4,188893,0.7941801
89,5,508754,0.7931633
89,6,526817,0.78865653
89,7,3336,0.778088
89,8,135196,0.77197623
89,9,529879,0.77151465
89,10,264075,0.76983535
9329,1,326991,0.7827984
9329,2,89351,0.7401235
9329,3,260129,0.72218466
9329,4,334383,0.7167176
9329,5,238173,0.7152704
9329,6,93727,0.71458656
9329,7,396985,0.7135612
9329,8,493321,0.71200144
9329,9,262591,0.70820975
9329,10,289853,0.7051635
2516,1,505678,0.8280245
2516,2,446340,0.7266642
2516,3,72088,0.70400083
2516,4,503362,0.6728538
2516,5,362374,0.66032225
2516,6,40338,0.65756154
2516,7,352446,0.65477693
2516,8,314499,0.6492001
2516,9,58120,0.64746886
2516,10,37662,0.6455277
6629,1,414772,0.7457231
6629,2,115333,0.7381551
6629,3,281256,0.7331866
6629,4,472052,0.73203194
6629,5,411825,0.7304072
6629,6,493160,0.72863954
6629,7,569210,0.7274953
6629,8,475896,0.72703916
6629,9,100128,0.7253978
6629,10,430868,0.7232958
8970,1,96121,0.7945821
8970,2,595298,0.77634865
8970,3,187583,0.7733678
8970,4,137465,0.7660686
8970,5,537857,0.7588158
8970,6,366509,0.758416
8970,7,370615,0.7542114
8970,8,245648,0.7522086
8970,9,210939,0.7475095
8970,10,8891,0.74095273
4484,1,33990,0.7978176
4484,2,481898,0.77408195
4484,3,55084,0.7595272
4484,4,220710,0.756436
4484,5,36826,0.7558124
4484,6,93271,0.75077677
4484,7,340287,0.7417184
4484,8,478461,0.7377449
4484,9,217030,0.7367246
4484,10,326905,0.7366058
1451,1,538005,0.69369316
1451,2,580963,0.68836284
1451,3,457702,0.6740198
1451,4,69680,0.6689401
1451,5,123418,0.6483835
1451,6,133586,0.6481316
1451,7,526847,0.6480561
1451,8,559846,0.6469141
1451,9,37725,0.64680845
1451,10,417,0.6453049
1889,1,159727,0.7702024
1889,2,14364,0.765296
1889,3,499454,0.76383936
1889,4,562776,0.7601497
1889,5,211414,0.7568802
1889,6,232311,0.75663793
1889,7,562904,0.75259763
1889,8,370086,0.7521831
1889,9,247894,0.75054383
1889,10,465971,0.7486003
1920,1,524992,0.7833513
1920,2,585356,0.76797926
1920,3,240931,0.7507187
1920,4,269943,0.7498353
1920,5,585023,0.74964845
1920,6,304248,0.7493541
1920,7,494000,0.7456108
1920,8,202019,0.7451443
1920,9,185077,0.7451259
1920,10,196423,0.74413764
8013,1,81652,0.77040946
8013,2,372381,0.7577492
8013,3,537626,0.7563313
8013,4,253028,0.7481903
8013,5,127263,0.739156
8013,6,304398,0.7380874
8013,7,466121,0.7367184
8013,8,412965,0.7358097
8013,9,213366,0.7354848
8013,10,308764,0.7347809
3759,1,490065,0.78751
3759,2,488037,0.7529349
3759,3,526159,0.74882805
3759,4,476138,0.7454401
3759,5,478807,0.7412557
3759,6,441176,0.7402005
3759,7,591704,0.7374649
3759,8,250397,0.7351285
3759,9,276264,0.73488694
3759,10,214248,0.73414433
7295,1,73950,0.7917221
7295,2,335606,0.78950393
7295,3,163290,0.7812196
7295,4,542667,0.7782545
7295,5,407551,0.77762854
7295,6,378527,0.77493066
7295,7,575554,0.77141714
7295,8,503649,0.7688205
7295,9,326413,0.7685628
7295,10,115553,0.766417
7448,1,587516,0.78414583
7448,2,29184,0.77678275
7448,3,39436,0.7727034
7448,4,379311,0.7706205
7448,5,261522,0.76992834
7448,6,418150,0.7693028
7448,7,275392,0.76565325
7448,8,137478,0.7649425
7448,9,88228,0.76324165
7448,10,298350,0.76046026
7329,1,391063,0.79556286
7329,2,118520,0.7773644
7329,3,445771,0.75610733
7329,4,158717,0.7499383
7329,5,393496,0.74371195
7329,6,577062,0.740502
7329,7,570993,0.73952127
7329,8,65900,0.72854286
7329,9,380427,0.71020913
7329,10,152788,0.7098633
10639,1,111048,0.7185205
10639,2,456389,0.71099424
10639,3,425479,0.7032515
10639,4,305904,0.7010479
10639,5,235628,0.6932142
10639,6,279488,0.6919158
10639,7,163353,0.69186085
10639,8,153281,0.6865263
10639,9,91838,0.6861999
10639,10,354283,0.68527895
6635,1,587137,0.7762468
6635,2,235531,0.7622044
6635,3,576624,0.7617314
6635,4,491064,0.7593558
6635,5,343452,0.75700855
6635,6,3656,0.75297123
6635,7,467594,0.752421
6635,8,339854,0.74887013
6635,9,432104,0.74881864
6635,10,272117,0.74437284
4312,1,282435,0.84645927
4312,2,497786,0.81519073
4312,3,222639,0.7809136
4312,4,167950,0.7779146
4312,5,532485,0.77653605
4312,6,170628,0.7729274
4312,7,285945,0.7691418
4312,8,300770,0.76315165
4312,9,343850,0.76279986
4312,10,228488,0.7624358
1230,1,276127,0.7245629
1230,2,268339,0.7217378
1230,3,191649,0.6999512
1230,4,503221,0.6943379
1230,5,92839,0.6884942
1230,6,589023,0.6833347
1230,7,425022,0.6779878
1230,8,375372,0.67776597
1230,9,234816,0.67712677
1230,10,405889,0.67483234
2486,1,487791,0.73914975
2486,2,36608,0.71833587
2486,3,32072,0.707031
2486,4,440839,0.70209813
2486,5,74958,0.7011205
2486,6,194899,0.70058304
2486,7,77245,0.69943494
2486,8,226949,0.6981002
2486,9,179689,0.697505
2486,10,238622,0.69683695
6121,1,289231,0.7897433
6121,2,340520,0.7739665
6121,3,482638,0.77336216
6121,4,468104,0.7672626
6121,5,412142,0.7663304
6121,6,96666,0.7633299
6121,7,394460,0.76262784
6121,8,39495,0.7624392
6121,9,179494,0.7595313
6121,10,542461,0.7585906
859,1,412036,0.77146757
859,2,220207,0.75784725
859,3,286866,0.7554335
859,4,451692,0.75452626
859,5,142809,0.75200236
859,6,270866,0.74979705
859,7,463608,0.74952185
859,8,469731,0.74939597
859,9,584419,0.74898034
859,10,145789,0.7479054
6525,1,156467,0.7723597
6525,2,106541,0.7543143
6525,3,147002,0.74692416
6525,4,492503,0.7416844
6525,5,362473,0.7355614
6525,6,378906,0.7296936
6525,7,221795,0.71905446
6525,8,410123,0.71734643
6525,9,53263,0.715922
6525,10,332278,0.71112657
2590,1,296528,0.8127501
2590,2,54341,0.7567669
2590,3,35191,0.7530634
2590,4,87189,0.75216126
2590,5,456999,0.7514906
2590,6,243939,0.74552256
2590,7,308048,0.74547887
2590,8,562007,0.744681
2590,9,310103,0.7425481
2590,10,158923,0.7407926
3781,1,413328,0.75295913
3781,2,55407,0.7433007
3781,3,131959,0.71646047
3781,4,441718,0.70987946
